202;1630;VK817384;1630;VK817384;CATEGORIA0;;1;1;0;1;;CAMISA INJECTOR+ O´RINGS Y17DT / Y17DTL;CAMISA INJECTOR+ O´RINGS Y17DT / Y17DTL;0;;
204;1300;420 0019 10;1300;420001910;CATEGORIA0;;1;1;0;1;;TOUCHES (+);TOUCHES (+);0;;
204;1300;420 0020 10;1300;420002010;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0022 00;1300;420002200;CATEGORIA0;;1;1;0;1;;TOUCHES VW (+);TOUCHES VW (+);0;;
204;1300;420 0022 10;1300;420002210;CATEGORIA0;;1;1;0;1;;TOUCHES VW (+);TOUCHES VW (+);0;;
204;1300;420 0024 10;1300;420002410;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0025 10;1300;420002510;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0026 10;1300;420002610;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0027 10;1300;420002710;CATEGORIA0;;1;1;0;1;;TOUCHES;TOUCHES;0;;
204;1300;420 0031 10;1300;420003110;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0033 10;1300;420003310;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0034 10;1300;420003410;CATEGORIA0;;1;1;0;1;;TOUCHES (+);TOUCHES (+);0;;
204;1300;420 0035 10;1300;420003510;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0040 10;1300;420004010;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0041 10;1300;420004110;CATEGORIA0;;1;1;0;1;;TOUCHES;TOUCHES;0;;
204;1300;420 0042 10;1300;420004210;CATEGORIA0;;1;1;0;1;;TOUCHES;TOUCHES;0;;
204;1300;420 0043 10;1300;420004310;CATEGORIA0;;1;1;0;1;;TOUCHE VW;TOUCHE VW;0;;
204;1300;420 0046 10;1300;420004610;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0047 10;1300;420004710;CATEGORIA0;;1;1;0;1;;TOUCHES (+);TOUCHES (+);0;;
204;1300;420 0048 10;1300;420004810;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0049 10;1300;420004910;CATEGORIA0;;1;1;0;1;;TOUCHES (+);TOUCHES (+);0;;
204;1300;420 0050 10;1300;420005010;CATEGORIA0;;1;1;0;1;;TOUCHES;TOUCHES;0;;
204;1300;420 0051 10;1300;420005110;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0052 10;1300;420005210;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0053 10;1300;420005310;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0058 10;1300;420005810;CATEGORIA0;;1;1;0;1;;TOUCHES (+);TOUCHES (+);0;;
204;1300;420 0059 10;1300;420005910;CATEGORIA0;;1;1;0;1;;TOUCHES;TOUCHES;0;;
204;1300;420 0060 10;1300;420006010;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0061 10;1300;420006110;CATEGORIA0;;1;1;0;1;;TOUCHES;TOUCHES;0;;
204;1300;420 0062 10;1300;420006210;CATEGORIA0;;1;1;0;1;;TOUCHES HIDRAULICAS;TOUCHES HIDRAULICAS;0;;
204;1300;420 0063 10;1300;420006310;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0066 10;1300;420006610;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0067 10;1300;420006710;CATEGORIA0;;1;1;0;1;;TOUCHES;TOUCHES;0;;
204;1300;420 0068 10;1300;420006810;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0072 10;1300;420007210;CATEGORIA0;;1;1;0;1;;TOUCHES OPEL;TOUCHES OPEL;0;;
204;1300;420 0073 10;1300;420007310;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0074 10;1300;420007410;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0076 10;1300;420007610;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0080 10;1300;420008010;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0081 10;1300;420008110;CATEGORIA0;;1;1;0;1;;TOUCHES SMART;TOUCHES SMART;0;;
204;1300;420 0082 10;1300;420008210;CATEGORIA0;;1;1;0;1;;TOUCHES VW;TOUCHES VW;0;;
204;1300;420 0086 10;1300;420008610;CATEGORIA0;;1;1;0;1;;TOUCHES;TOUCHES;0;;
204;1300;420 0087 10;1300;420008710;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0088 10;1300;420008810;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0089 10;1300;420008910;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0090 10;1300;420009010;CATEGORIA0;;1;1;0;1;;TOUCHES BMW;TOUCHES BMW;0;;
204;1300;420 0092 10;1300;420009210;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0093 10;1300;420009310;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0094 10;1300;420009410;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0098 10;1300;420009810;CATEGORIA0;;1;1;0;1;;TOUCHES;TOUCHES;0;;
204;1300;420 0099 10;1300;420009910;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0100 10;1300;420010010;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0101 10;1300;420010110;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0103 10;1300;420010310;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0104 10;1300;420010410;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0105 10;1300;420010510;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0106 10;1300;420010610;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0118 10;1300;420011810;CATEGORIA0;;1;1;0;1;;TOUCHES OPEL;TOUCHES OPEL;0;;
204;1300;420 0119 10;1300;420011910;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0167 10;1300;420016710;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0170 10;1300;420017010;CATEGORIA0;;1;1;0;1;;TOUCHES BMW;TOUCHES BMW;0;;
204;1300;420 0172 10;1300;420017210;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0176 10;1300;420017610;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0181 10;1300;420018110;CATEGORIA0;;1;1;0;1;;TOUCHE (+);TOUCHE (+);0;;
204;1300;420 0182 10;1300;420018210;CATEGORIA0;;1;1;0;1;;CAME DE VALVULA;CAME DE VALVULA;0;;
204;1300;420 0183 10;1300;420018310;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0186 10;1300;420018610;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0188 10;1300;420018810;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0190 10;1300;420019010;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0195 10;1300;420019510;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0197 10;1300;420019710;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0198 10;1300;420019810;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0199 10;1300;420019910;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0200 10;1300;420020010;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0201 10;1300;420020110;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0204 10;1300;420020410;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0209 10;1300;420020910;CATEGORIA0;;1;1;0;1;;TOUCHES;TOUCHES;0;;
204;1300;420 0210 10;1300;420021010;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0211 10;1300;420021110;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0212 10;1300;420021210;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0214 10;1300;420021410;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0217 10;1300;420021710;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0218 10;1300;420021810;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0220 10;1300;420022010;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0222 10;1300;420022210;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0224 10;1300;420022410;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0225 10;1300;420022510;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0226 10;1300;420022610;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0227 10;1300;420022710;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0228 10;1300;420022810;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0229 10;1300;420022910;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0230 10;1300;420023010;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0232 10;1300;420023210;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0233 10;1300;420023310;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0234 10;1300;420023410;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0236 10;1300;420023610;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0237 10;1300;420023710;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0239 10;1300;420023910;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0243 10;1300;420024310;CATEGORIA0;;1;1;0;1;;TOUCHE INA;TOUCHE INA;0;;
204;1300;420 0252 10;1300;420025210;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;420 0254 10;1300;420025410;CATEGORIA0;;1;1;0;1;;TOUCHE INA;TOUCHE INA;0;;
204;1300;420 0255 10;1300;420025510;CATEGORIA0;;1;1;0;1;;TOUCHE INA;TOUCHE INA;0;;
204;1300;420 0256 10;1300;420025610;CATEGORIA0;;1;1;0;1;;TOUCHE INA;TOUCHE INA;0;;
204;1300;420 0260 10;1300;420026010;CATEGORIA0;;1;1;0;1;;TOUCHE INA;TOUCHE INA;0;;
204;1300;420 0268 10;1300;420026810;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0001 10;1300;421000110;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0005 10;1300;421000510;CATEGORIA0;;1;1;0;1;;TOUCHES (+);TOUCHES (+);0;;
204;1300;421 0006 10;1300;421000610;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0007 10;1300;421000710;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0008 10;1300;421000810;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0009 10;1300;421000910;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0010 10;1300;421001010;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0012 10;1300;421001210;CATEGORIA0;;1;1;0;1;;TOUCHES (+);TOUCHES (+);0;;
204;1300;421 0014 10;1300;421001410;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0015 10;1300;421001510;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0017 10;1300;421001710;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0028 10;1300;421002810;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0029 10;1300;421002910;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0030 10;1300;421003010;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0031 10;1300;421003110;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0035 10;1300;421003510;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0036 10;1300;421003610;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0037 10;1300;421003710;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0039 10;1300;421003910;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0041 10;1300;421004110;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0058 10;1300;421005810;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0059 10;1300;421005910;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0060 10;1300;421006010;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;421 0061 10;1300;421006110;CATEGORIA0;;1;1;0;1;;TOUCHE;TOUCHE;0;;
204;1300;422 0001 10;1300;422000110;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0002 10;1300;422000210;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0003 10;1300;422000310;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0004 10;1300;422000410;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0005 10;1300;422000510;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0006 10;1300;422000610;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0007 10;1300;422000710;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0009 10;1300;422000910;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0010 10;1300;422001010;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0011 10;1300;422001110;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0012 10;1300;422001210;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0013 10;1300;422001310;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0017 10;1300;422001710;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0018 10;1300;422001810;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0031 10;1300;422003110;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0032 10;1300;422003210;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0033 10;1300;422003310;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0034 10;1300;422003410;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0036 10;1300;422003610;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0038 10;1300;422003810;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0039 10;1300;422003910;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0040 10;1300;422004010;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0043 10;1300;422004310;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0044 10;1300;422004410;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0045 10;1300;422004510;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0046 10;1300;422004610;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0053 10;1300;422005310;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0055 10;1300;422005510;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0056 10;1300;422005610;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0057 10;1300;422005710;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0058 10;1300;422005810;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0059 10;1300;422005910;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0060 10;1300;422006010;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0061 10;1300;422006110;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0062 10;1300;422006210;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0063 10;1300;422006310;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0064 10;1300;422006410;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0068 10;1300;422006810;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0072 10;1300;422007210;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0075 10;1300;422007510;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0076 10;1300;422007610;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0078 10;1300;422007810;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0080 10;1300;422008010;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0088 10;1300;422008810;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0092 10;1300;422009210;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0099 10;1300;422009910;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0102 10;1300;422010210;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0104 10;1300;422010410;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
204;1300;422 0107 10;1300;422010710;CATEGORIA0;;1;1;0;1;;MARTELO VALVULA;MARTELO VALVULA;0;;
